ArticleID,NberID,WPDate,StatName,nber_
4296,w8337,2001-06-01,smog_score,-17.931933174767593
4296,w8337,2001-06-01,sybl_count,346.0
4296,w8337,2001-06-01,word_count,191.0
4730,w8343,2001-06-01,char_count,1147.0
4730,w8343,2001-06-01,dalechall_score,-9.292457647058821
4730,w8343,2001-06-01,flesch_score,54.66723529411766
4730,w8343,2001-06-01,fleschkincaid_score,-10.702274509803921
4730,w8343,2001-06-01,gunningfog_score,-13.258039215686274
4730,w8343,2001-06-01,notdalechall_count,60.0
4730,w8343,2001-06-01,polysyblword_count,26.0
4730,w8343,2001-06-01,sent_count,10.0
4730,w8343,2001-06-01,smog_score,-12.340626583579944
4730,w8343,2001-06-01,sybl_count,317.0
4730,w8343,2001-06-01,word_count,204.0
4720,w8344,2001-06-01,char_count,944.0
4720,w8344,2001-06-01,dalechall_score,-9.170496825396825
4720,w8344,2001-06-01,flesch_score,47.045000000000016
4720,w8344,2001-06-01,fleschkincaid_score,-12.4468253968254
4720,w8344,2001-06-01,gunningfog_score,-13.948500881834216
4720,w8344,2001-06-01,notdalechall_count,45.0
4720,w8344,2001-06-01,polysyblword_count,19.0
4720,w8344,2001-06-01,sent_count,7.0
4720,w8344,2001-06-01,smog_score,-12.540900571622839
4720,w8344,2001-06-01,sybl_count,261.0
4720,w8344,2001-06-01,word_count,162.0
4819,w8345,2001-06-01,char_count,911.0
4819,w8345,2001-06-01,dalechall_score,-9.15573467094703
4819,w8345,2001-06-01,flesch_score,57.92724719101126
4819,w8345,2001-06-01,fleschkincaid_score,-11.496805778491172
4819,w8345,2001-06-01,gunningfog_score,-14.441091492776886
4819,w8345,2001-06-01,notdalechall_count,48.0
4819,w8345,2001-06-01,polysyblword_count,19.0
4819,w8345,2001-06-01,sent_count,7.0
4819,w8345,2001-06-01,smog_score,-12.540900571622839
4819,w8345,2001-06-01,sybl_count,259.0
4819,w8345,2001-06-01,word_count,178.0
4289,w8350,2001-07-01,char_count,922.0
4289,w8350,2001-07-01,dalechall_score,-10.17682435064935
4289,w8350,2001-07-01,flesch_score,43.359318181818196
4289,w8350,2001-07-01,fleschkincaid_score,-13.45775974025974
4289,w8350,2001-07-01,gunningfog_score,-16.42077922077922
4289,w8350,2001-07-01,notdalechall_count,59.0
4289,w8350,2001-07-01,polysyblword_count,28.0
4289,w8350,2001-07-01,sent_count,7.0
4289,w8350,2001-07-01,smog_score,-14.554592549557764
4289,w8350,2001-07-01,sybl_count,287.0
4289,w8350,2001-07-01,word_count,176.0
4802,w8367,2001-07-01,char_count,960.0
4802,w8367,2001-07-01,dalechall_score,-10.748149999999999
4802,w8367,2001-07-01,flesch_score,32.91428571428574
4802,w8367,2001-07-01,fleschkincaid_score,-14.630714285714287
4802,w8367,2001-07-01,gunningfog_score,-17.457142857142856
4802,w8367,2001-07-01,notdalechall_count,63.0
4802,w8367,2001-07-01,polysyblword_count,33.0
4802,w8367,2001-07-01,sent_count,7.0
4802,w8367,2001-07-01,smog_score,-15.532846611407376
4802,w8367,2001-07-01,sybl_count,297.0
4802,w8367,2001-07-01,word_count,168.0
4703,w8378,2001-07-01,char_count,899.0
4703,w8378,2001-07-01,dalechall_score,-8.862287848932676
4703,w8378,2001-07-01,flesch_score,50.815344827586244
4703,w8378,2001-07-01,fleschkincaid_score,-12.346814449917899
4703,w8378,2001-07-01,gunningfog_score,-15.460098522167488
4703,w8378,2001-07-01,notdalechall_count,44.0
4703,w8378,2001-07-01,polysyblword_count,24.0
4703,w8378,2001-07-01,sent_count,7.0
4703,w8378,2001-07-01,smog_score,-13.707050652182112
4703,w8378,2001-07-01,sybl_count,269.0
4703,w8378,2001-07-01,word_count,174.0
3153,w8403,2001-07-01,char_count,353.0
3153,w8403,2001-07-01,dalechall_score,-10.862602083333332
3153,w8403,2001-07-01,flesch_score,46.38479166666667
3153,w8403,2001-07-01,fleschkincaid_score,-12.089375
3153,w8403,2001-07-01,gunningfog_score,-16.65833333333333
3153,w8403,2001-07-01,notdalechall_count,25.0
3153,w8403,2001-07-01,polysyblword_count,13.0
3153,w8403,2001-07-01,sent_count,3.0
3153,w8403,2001-07-01,smog_score,-15.021129683784007
3153,w8403,2001-07-01,sybl_count,105.0
3153,w8403,2001-07-01,word_count,64.0
3038,w8405,2001-07-01,char_count,599.0
3038,w8405,2001-07-01,dalechall_score,-11.262459259259257
3038,w8405,2001-07-01,flesch_score,35.29666666666668
3038,w8405,2001-07-01,fleschkincaid_score,-15.043703703703706
3038,w8405,2001-07-01,gunningfog_score,-18.57777777777778
3038,w8405,2001-07-01,notdalechall_count,43.0
3038,w8405,2001-07-01,polysyblword_count,21.0
3038,w8405,2001-07-01,sent_count,4.0
3038,w8405,2001-07-01,smog_score,-16.218646115125612
3038,w8405,2001-07-01,sybl_count,184.0
3038,w8405,2001-07-01,word_count,108.0
4306,w8449,2001-08-01,char_count,1114.0
4306,w8449,2001-08-01,dalechall_score,-10.164681094527364
4306,w8449,2001-08-01,flesch_score,53.26815920398013
4306,w8449,2001-08-01,fleschkincaid_score,-11.37771144278607
4306,w8449,2001-08-01,gunningfog_score,-14.704477611940298
4306,w8449,2001-08-01,notdalechall_count,69.0
4306,w8449,2001-08-01,polysyblword_count,29.0
4306,w8449,2001-08-01,sent_count,9.0
4306,w8449,2001-08-01,smog_score,-13.383793397009324
4306,w8449,2001-08-01,sybl_count,311.0
4306,w8449,2001-08-01,word_count,201.0
4245,w8460,2001-09-01,char_count,1087.0
4245,w8460,2001-09-01,dalechall_score,-10.71982293144208
4245,w8460,2001-09-01,flesch_score,34.88277777777779
4245,w8460,2001-09-01,fleschkincaid_score,-13.583262411347517
4245,w8460,2001-09-01,gunningfog_score,-18.14278959810875
4245,w8460,2001-09-01,notdalechall_count,72.0
4245,w8460,2001-09-01,polysyblword_count,46.0
4245,w8460,2001-09-01,sent_count,9.0
4245,w8460,2001-09-01,smog_score,-16.04434344847333
4245,w8460,2001-09-01,sybl_count,335.0
4245,w8460,2001-09-01,word_count,188.0
3072,w8462,2001-09-01,char_count,581.0
3072,w8462,2001-09-01,dalechall_score,-9.93638846153846
3072,w8462,2001-09-01,flesch_score,35.64884615384619
3072,w8462,2001-09-01,fleschkincaid_score,-14.746153846153849
3072,w8462,2001-09-01,gunningfog_score,-18.861538461538462
3072,w8462,2001-09-01,notdalechall_count,33.0
3072,w8462,2001-09-01,polysyblword_count,22.0
3072,w8462,2001-09-01,sent_count,4.0
3072,w8462,2001-09-01,smog_score,-16.52667757954773
3072,w8462,2001-09-01,sybl_count,178.0
3072,w8462,2001-09-01,word_count,104.0
3114,w8464,2001-09-01,char_count,581.0
3114,w8464,2001-09-01,dalechall_score,-10.53144074074074
3114,w8464,2001-09-01,flesch_score,36.863333333333344
3114,w8464,2001-09-01,fleschkincaid_score,-14.825185185185187
3114,w8464,2001-09-01,gunningfog_score,-19.31851851851852
3114,w8464,2001-09-01,notdalechall_count,38.0
3114,w8464,2001-09-01,polysyblword_count,23.0
3114,w8464,2001-09-01,sent_count,4.0
3114,w8464,2001-09-01,smog_score,-16.827784334635936
3114,w8464,2001-09-01,sybl_count,182.0
3114,w8464,2001-09-01,word_count,108.0
4303,w8467,2001-09-01,char_count,914.0
4303,w8467,2001-09-01,dalechall_score,-9.085307650273224
4303,w8467,2001-09-01,flesch_score,58.79720286885248
4303,w8467,2001-09-01,fleschkincaid_score,-10.741086065573775
4303,w8467,2001-09-01,gunningfog_score,-14.61448087431694
4303,w8467,2001-09-01,notdalechall_count,50.0
4303,w8467,2001-09-01,polysyblword_count,25.0
4303,w8467,2001-09-01,sent_count,8.0
4303,w8467,2001-09-01,smog_score,-13.227904075235838
4303,w8467,2001-09-01,sybl_count,270.0
4303,w8467,2001-09-01,word_count,183.0
4848,w8477,2001-09-01,char_count,1187.0
4848,w8477,2001-09-01,dalechall_score,-11.088264285714285
4848,w8477,2001-09-01,flesch_score,34.515000000000015
4848,w8477,2001-09-01,fleschkincaid_score,-16.110952380952384
4848,w8477,2001-09-01,gunningfog_score,-19.565079365079367
4848,w8477,2001-09-01,notdalechall_count,81.0
4848,w8477,2001-09-01,polysyblword_count,39.0
4848,w8477,2001-09-01,sent_count,7.0
4848,w8477,2001-09-01,smog_score,-16.613394197324528
4848,w8477,2001-09-01,sybl_count,360.0
4848,w8477,2001-09-01,word_count,216.0
4735,w8478,2001-09-01,char_count,1112.0
4735,w8478,2001-09-01,dalechall_score,-10.959452380952381
4735,w8478,2001-09-01,flesch_score,47.791666666666686
4735,w8478,2001-09-01,fleschkincaid_score,-12.390000000000002
4735,w8478,2001-09-01,gunningfog_score,-16.0
4735,w8478,2001-09-01,notdalechall_count,82.0
4735,w8478,2001-09-01,polysyblword_count,35.0
4735,w8478,2001-09-01,sent_count,9.0
4735,w8478,2001-09-01,smog_score,-14.39478758073233
4735,w8478,2001-09-01,sybl_count,336.0
4735,w8478,2001-09-01,word_count,210.0
3915,w8481,2001-09-01,char_count,1004.0
3915,w8481,2001-09-01,dalechall_score,-11.458269585253456
3915,w8481,2001-09-01,flesch_score,28.259354838709697
3915,w8481,2001-09-01,fleschkincaid_score,-14.818617511520738
3915,w8481,2001-09-01,gunningfog_score,-18.14746543778802
3915,w8481,2001-09-01,notdalechall_count,66.0
3915,w8481,2001-09-01,polysyblword_count,36.0
3915,w8481,2001-09-01,sent_count,7.0
3915,w8481,2001-09-01,smog_score,-16.084390811093357
3915,w8481,2001-09-01,sybl_count,286.0
3915,w8481,2001-09-01,word_count,155.0
3051,w8484,2001-09-01,char_count,1094.0
3051,w8484,2001-09-01,dalechall_score,-11.167915482841181
3051,w8484,2001-09-01,flesch_score,31.53027932960896
3051,w8484,2001-09-01,fleschkincaid_score,-15.214142059058261
3051,w8484,2001-09-01,gunningfog_score,-19.614046288906625
3051,w8484,2001-09-01,notdalechall_count,71.0
3051,w8484,2001-09-01,polysyblword_count,42.0
3051,w8484,2001-09-01,sent_count,7.0
3051,w8484,2001-09-01,smog_score,-17.122413403193683
3051,w8484,2001-09-01,sybl_count,316.0
3051,w8484,2001-09-01,word_count,179.0
4332,w8492,2001-09-01,char_count,895.0
4332,w8492,2001-09-01,dalechall_score,-9.902257142857144
4332,w8492,2001-09-01,flesch_score,53.56071428571431
4332,w8492,2001-09-01,fleschkincaid_score,-11.75095238095238
4332,w8492,2001-09-01,gunningfog_score,-14.838095238095239
4332,w8492,2001-09-01,notdalechall_count,54.0
4332,w8492,2001-09-01,polysyblword_count,22.0
4332,w8492,2001-09-01,sent_count,7.0
4332,w8492,2001-09-01,smog_score,-13.25671669890799
4332,w8492,2001-09-01,sybl_count,256.0
4332,w8492,2001-09-01,word_count,168.0
3865,w8497,2001-10-01,char_count,1168.0
3865,w8497,2001-10-01,dalechall_score,-10.943823349753695
3865,w8497,2001-10-01,flesch_score,39.11818472906407
3865,w8497,2001-10-01,fleschkincaid_score,-12.846211822660102
3865,w8497,2001-10-01,gunningfog_score,-18.169261083743844
3865,w8497,2001-10-01,notdalechall_count,81.0
3865,w8497,2001-10-01,polysyblword_count,51.0
3865,w8497,2001-10-01,sent_count,10.0
3865,w8497,2001-10-01,smog_score,-16.03029750255766
3865,w8497,2001-10-01,sybl_count,353.0
3865,w8497,2001-10-01,word_count,203.0
3183,w8501,2001-10-01,char_count,901.0
3183,w8501,2001-10-01,dalechall_score,-11.093033333333333
3183,w8501,2001-10-01,flesch_score,36.65175000000002
3183,w8501,2001-10-01,fleschkincaid_score,-12.805166666666668
3183,w8501,2001-10-01,gunningfog_score,-17.633333333333336
3183,w8501,2001-10-01,notdalechall_count,62.0
3183,w8501,2001-10-01,polysyblword_count,38.0
3183,w8501,2001-10-01,sent_count,8.0
3183,w8501,2001-10-01,smog_score,-15.579741850924794
3183,w8501,2001-10-01,sybl_count,268.0
3183,w8501,2001-10-01,word_count,150.0
4718,w8517,2001-10-01,char_count,600.0
4718,w8517,2001-10-01,dalechall_score,-11.324982123893804
4718,w8517,2001-10-01,flesch_score,42.396884955752256
4718,w8517,2001-10-01,fleschkincaid_score,-12.960283185840709
4718,w8517,2001-10-01,gunningfog_score,-16.119646017699115
4718,w8517,2001-10-01,notdalechall_count,47.0
4718,w8517,2001-10-01,polysyblword_count,20.0
4718,w8517,2001-10-01,sent_count,5.0
4718,w8517,2001-10-01,smog_score,-14.554592549557764
4718,w8517,2001-10-01,sybl_count,189.0
4718,w8517,2001-10-01,word_count,113.0
3132,w8522,2001-10-01,char_count,844.0
3132,w8522,2001-10-01,dalechall_score,-11.81717133396405
3132,w8522,2001-10-01,flesch_score,38.150596026490064
3132,w8522,2001-10-01,fleschkincaid_score,-13.297029328287609
3132,w8522,2001-10-01,gunningfog_score,-17.63519394512772
3132,w8522,2001-10-01,notdalechall_count,68.0
3132,w8522,2001-10-01,polysyblword_count,34.0
3132,w8522,2001-10-01,sent_count,7.0
3132,w8522,2001-10-01,smog_score,-15.719379583869454
3132,w8522,2001-10-01,sybl_count,262.0
3132,w8522,2001-10-01,word_count,151.0
4795,w8525,2001-10-01,char_count,832.0
4795,w8525,2001-10-01,dalechall_score,-11.656926484018266
4795,w8525,2001-10-01,flesch_score,37.27365296803657
4795,w8525,2001-10-01,fleschkincaid_score,-14.105479452054796
4795,w8525,2001-10-01,gunningfog_score,-19.04840182648402
4795,w8525,2001-10-01,notdalechall_count,63.0
4795,w8525,2001-10-01,polysyblword_count,34.0
4795,w8525,2001-10-01,sent_count,6.0
4795,w8525,2001-10-01,smog_score,-16.728156217252725
4795,w8525,2001-10-01,sybl_count,250.0
4795,w8525,2001-10-01,word_count,146.0
3112,w8547,2001-10-01,char_count,670.0
3112,w8547,2001-10-01,dalechall_score,-11.642847368421052
3112,w8547,2001-10-01,flesch_score,35.4184210526316
3112,w8547,2001-10-01,fleschkincaid_score,-13.039298245614038
3112,w8547,2001-10-01,gunningfog_score,-15.670175438596491
3112,w8547,2001-10-01,notdalechall_count,51.0
3112,w8547,2001-10-01,polysyblword_count,23.0
3112,w8547,2001-10-01,sent_count,6.0
3112,w8547,2001-10-01,smog_score,-14.314028922438442
3112,w8547,2001-10-01,sybl_count,205.0
3112,w8547,2001-10-01,word_count,114.0
3117,w8551,2001-10-01,char_count,997.0
3117,w8551,2001-10-01,dalechall_score,-9.81179275362319
3117,w8551,2001-10-01,flesch_score,61.29000000000002
3117,w8551,2001-10-01,fleschkincaid_score,-10.424444444444445
3117,w8551,2001-10-01,gunningfog_score,-13.064734299516909
3117,w8551,2001-10-01,notdalechall_count,66.0
3117,w8551,2001-10-01,polysyblword_count,20.0
3117,w8551,2001-10-01,sent_count,9.0
3117,w8551,2001-10-01,smog_score,-11.645159339076184
3117,w8551,2001-10-01,sybl_count,299.0
3117,w8551,2001-10-01,word_count,207.0
4369,w8580,2001-11-01,char_count,800.0
4369,w8580,2001-11-01,dalechall_score,-11.170071428571429
4369,w8580,2001-11-01,flesch_score,45.132142857142895
4369,w8580,2001-11-01,fleschkincaid_score,-11.932857142857145
4369,w8580,2001-11-01,gunningfog_score,-15.142857142857146
4369,w8580,2001-11-01,notdalechall_count,58.0
4369,w8580,2001-11-01,polysyblword_count,25.0
4369,w8580,2001-11-01,sent_count,7.0
4369,w8580,2001-11-01,smog_score,-13.925175675911131
4369,w8580,2001-11-01,sybl_count,234.0
4369,w8580,2001-11-01,word_count,140.0
3161,w8598,2001-11-01,char_count,731.0
3161,w8598,2001-11-01,dalechall_score,-10.250686666666667
3161,w8598,2001-11-01,flesch_score,29.183333333333366
3161,w8598,2001-11-01,fleschkincaid_score,-19.540000000000003
3161,w8598,2001-11-01,gunningfog_score,-23.066666666666666
3161,w8598,2001-11-01,notdalechall_count,36.0
3161,w8598,2001-11-01,polysyblword_count,20.0
3161,w8598,2001-11-01,sent_count,3.0
3161,w8598,2001-11-01,smog_score,-17.879347455551382
3161,w8598,2001-11-01,sybl_count,200.0
3161,w8598,2001-11-01,word_count,125.0
4849,w8605,2001-11-01,char_count,1424.0
4849,w8605,2001-11-01,dalechall_score,-10.660005882352939
4849,w8605,2001-11-01,flesch_score,30.66308823529414
4849,w8605,2001-11-01,fleschkincaid_score,-15.31735294117647
4849,w8605,2001-11-01,gunningfog_score,-19.92549019607843
4849,w8605,2001-11-01,notdalechall_count,93.0
4849,w8605,2001-11-01,polysyblword_count,62.0
4849,w8605,2001-11-01,sent_count,10.0
4849,w8605,2001-11-01,smog_score,-17.353723509956247
4849,w8605,2001-11-01,sybl_count,453.0
4849,w8605,2001-11-01,word_count,255.0
3049,w8607,2001-11-01,char_count,849.0
3049,w8607,2001-11-01,dalechall_score,-11.898313150684931
3049,w8607,2001-11-01,flesch_score,35.81069863013698
3049,w8607,2001-11-01,fleschkincaid_score,-15.518547945205482
3049,w8607,2001-11-01,gunningfog_score,-18.255342465753426
3049,w8607,2001-11-01,notdalechall_count,63.0
3049,w8607,2001-11-01,polysyblword_count,24.0
3049,w8607,2001-11-01,sent_count,5.0
3049,w8607,2001-11-01,smog_score,-15.6451
3049,w8607,2001-11-01,sybl_count,244.0
3049,w8607,2001-11-01,word_count,146.0
3954,w8615,2001-12-01,char_count,704.0
3954,w8615,2001-12-01,dalechall_score,-9.34583613053613
3954,w8615,2001-12-01,flesch_score,56.63157925407927
3954,w8615,2001-12-01,fleschkincaid_score,-11.281223776223777
3954,w8615,2001-12-01,gunningfog_score,-13.44941724941725
3954,w8615,2001-12-01,notdalechall_count,41.0
3954,w8615,2001-12-01,polysyblword_count,14.0
3954,w8615,2001-12-01,sent_count,6.0
3954,w8615,2001-12-01,smog_score,-11.855464076750408
3954,w8615,2001-12-01,sybl_count,213.0
3954,w8615,2001-12-01,word_count,143.0
3094,w8616,2001-12-01,char_count,1094.0
3094,w8616,2001-12-01,dalechall_score,-8.855200358937545
3094,w8616,2001-12-01,flesch_score,44.490552763819124
3094,w8616,2001-12-01,fleschkincaid_score,-14.116238334529791
3094,w8616,2001-12-01,gunningfog_score,-19.00961952620244
3094,w8616,2001-12-01,notdalechall_count,48.0
3094,w8616,2001-12-01,polysyblword_count,38.0
3094,w8616,2001-12-01,sent_count,7.0
3094,w8616,2001-12-01,smog_score,-16.439396014739867
3094,w8616,2001-12-01,sybl_count,314.0
3094,w8616,2001-12-01,word_count,199.0
3872,w8626,2001-12-01,char_count,931.0
3872,w8626,2001-12-01,dalechall_score,-9.722352558139534
3872,w8626,2001-12-01,flesch_score,49.68862790697676
3872,w8626,2001-12-01,fleschkincaid_score,-10.601720930232561
3872,w8626,2001-12-01,gunningfog_score,-13.159069767441862
3872,w8626,2001-12-01,notdalechall_count,57.0
3872,w8626,2001-12-01,polysyblword_count,27.0
3872,w8626,2001-12-01,sent_count,10.0
3872,w8626,2001-12-01,smog_score,-12.516099999999998
3872,w8626,2001-12-01,sybl_count,284.0
3872,w8626,2001-12-01,word_count,172.0
4286,w8627,2001-12-01,char_count,544.0
4286,w8627,2001-12-01,dalechall_score,-9.756869411764704
4286,w8627,2001-12-01,flesch_score,47.61723529411768
4286,w8627,2001-12-01,fleschkincaid_score,-11.685607843137255
4286,w8627,2001-12-01,gunningfog_score,-16.78745098039216
4286,w8627,2001-12-01,notdalechall_count,33.0
4286,w8627,2001-12-01,polysyblword_count,22.0
4286,w8627,2001-12-01,sent_count,5.0
4286,w8627,2001-12-01,smog_score,-15.112257680678326
4286,w8627,2001-12-01,sybl_count,167.0
4286,w8627,2001-12-01,word_count,102.0
4103,w8629,2001-12-01,char_count,1117.0
4103,w8629,2001-12-01,dalechall_score,-11.214523914269598
4103,w8629,2001-12-01,flesch_score,49.3436661026509
4103,w8629,2001-12-01,fleschkincaid_score,-11.814686971235195
4103,w8629,2001-12-01,gunningfog_score,-14.846926113931193
4103,w8629,2001-12-01,notdalechall_count,81.0
4103,w8629,2001-12-01,polysyblword_count,30.0
4103,w8629,2001-12-01,sent_count,9.0
4103,w8629,2001-12-01,smog_score,-13.5591
4103,w8629,2001-12-01,sybl_count,315.0
4103,w8629,2001-12-01,word_count,197.0
4870,w8645,2001-12-01,char_count,884.0
4870,w8645,2001-12-01,dalechall_score,-10.28654494773519
4870,w8645,2001-12-01,flesch_score,44.29036585365856
4870,w8645,2001-12-01,fleschkincaid_score,-12.902020905923345
4870,w8645,2001-12-01,gunningfog_score,-16.2006968641115
4870,w8645,2001-12-01,notdalechall_count,57.0
4870,w8645,2001-12-01,polysyblword_count,28.0
4870,w8645,2001-12-01,sent_count,7.0
4870,w8645,2001-12-01,smog_score,-14.554592549557764
4870,w8645,2001-12-01,sybl_count,269.0
4870,w8645,2001-12-01,word_count,164.0
3248,w8688,2001-12-01,char_count,749.0
3248,w8688,2001-12-01,dalechall_score,-12.511797959183673
3248,w8688,2001-12-01,flesch_score,25.883673469387787
3248,w8688,2001-12-01,fleschkincaid_score,-21.82204081632653
3248,w8688,2001-12-01,gunningfog_score,-25.58639455782313
3248,w8688,2001-12-01,notdalechall_count,60.0
3248,w8688,2001-12-01,polysyblword_count,22.0
3248,w8688,2001-12-01,sent_count,3.0
3248,w8688,2001-12-01,smog_score,-18.599290044081553
3248,w8688,2001-12-01,sybl_count,228.0
3248,w8688,2001-12-01,word_count,147.0
3068,w8697,2002-01-01,char_count,851.0
3068,w8697,2002-01-01,dalechall_score,-10.122029171974521
3068,w8697,2002-01-01,flesch_score,45.639159235668785
3068,w8697,2002-01-01,fleschkincaid_score,-14.694216560509558
3068,w8697,2002-01-01,gunningfog_score,-17.40076433121019
3068,w8697,2002-01-01,notdalechall_count,49.0
3068,w8697,2002-01-01,polysyblword_count,19.0
3068,w8697,2002-01-01,sent_count,5.0
3068,w8697,2002-01-01,smog_score,-14.265292616868656
3068,w8697,2002-01-01,sybl_count,240.0
3068,w8697,2002-01-01,word_count,157.0
4789,w8701,2002-01-01,char_count,1259.0
4789,w8701,2002-01-01,dalechall_score,-11.271958227848101
4789,w8701,2002-01-01,flesch_score,42.31932489451478
4789,w8701,2002-01-01,fleschkincaid_score,-13.898565400843882
4789,w8701,2002-01-01,gunningfog_score,-16.778059071729956
4789,w8701,2002-01-01,notdalechall_count,95.0
4789,w8701,2002-01-01,polysyblword_count,37.0
4789,w8701,2002-01-01,sent_count,9.0
4789,w8701,2002-01-01,smog_score,-14.712192995108573
4789,w8701,2002-01-01,sybl_count,386.0
4789,w8701,2002-01-01,word_count,237.0
4838,w8704,2002-01-01,char_count,688.0
4838,w8704,2002-01-01,dalechall_score,-11.492109256198345
4838,w8704,2002-01-01,flesch_score,37.54307438016531
4838,w8704,2002-01-01,fleschkincaid_score,-14.034776859504136
4838,w8704,2002-01-01,gunningfog_score,-18.605619834710748
4838,w8704,2002-01-01,notdalechall_count,51.0
4838,w8704,2002-01-01,polysyblword_count,27.0
4838,w8704,2002-01-01,sent_count,5.0
4838,w8704,2002-01-01,smog_score,-16.404322709996244
4838,w8704,2002-01-01,sybl_count,207.0
4838,w8704,2002-01-01,word_count,121.0
4876,w8712,2002-01-01,char_count,1017.0
4876,w8712,2002-01-01,dalechall_score,-9.28169884858952
4876,w8712,2002-01-01,flesch_score,58.38805987334486
4876,w8712,2002-01-01,fleschkincaid_score,-10.442763385146804
4876,w8712,2002-01-01,gunningfog_score,-12.930109383995394
4876,w8712,2002-01-01,notdalechall_count,56.0
4876,w8712,2002-01-01,polysyblword_count,21.0
4876,w8712,2002-01-01,sent_count,9.0
4876,w8712,2002-01-01,smog_score,-11.855464076750408
4876,w8712,2002-01-01,sybl_count,289.0
4876,w8712,2002-01-01,word_count,193.0
4774,w8715,2002-01-01,char_count,1049.0
4774,w8715,2002-01-01,dalechall_score,-9.6766385609651
4774,w8715,2002-01-01,flesch_score,62.670667815596744
4774,w8715,2002-01-01,fleschkincaid_score,-9.283326152520466
4774,w8715,2002-01-01,gunningfog_score,-12.412063765618269
4774,w8715,2002-01-01,notdalechall_count,68.0
4774,w8715,2002-01-01,polysyblword_count,25.0
4774,w8715,2002-01-01,sent_count,11.0
4774,w8715,2002-01-01,smog_score,-11.741389052700956
4774,w8715,2002-01-01,sybl_count,311.0
4774,w8715,2002-01-01,word_count,211.0
4830,w8720,2002-01-01,char_count,458.0
4830,w8720,2002-01-01,dalechall_score,-11.463739506172839
4830,w8720,2002-01-01,flesch_score,46.32569444444445
4830,w8720,2002-01-01,fleschkincaid_score,-11.828487654320991
4830,w8720,2002-01-01,gunningfog_score,-15.507407407407408
4830,w8720,2002-01-01,notdalechall_count,35.0
4830,w8720,2002-01-01,polysyblword_count,15.0
4830,w8720,2002-01-01,sent_count,4.0
4830,w8720,2002-01-01,smog_score,-14.191785591663535
4830,w8720,2002-01-01,sybl_count,134.0
4830,w8720,2002-01-01,word_count,81.0
3176,w8722,2002-01-01,char_count,483.0
3176,w8722,2002-01-01,dalechall_score,-8.152182352941175
3176,w8722,2002-01-01,flesch_score,49.90544117647062
3176,w8722,2002-01-01,fleschkincaid_score,-12.633431372549023
3176,w8722,2002-01-01,gunningfog_score,-16.08235294117647
3176,w8722,2002-01-01,notdalechall_count,21.0
3176,w8722,2002-01-01,polysyblword_count,15.0
3176,w8722,2002-01-01,sent_count,4.0
3176,w8722,2002-01-01,smog_score,-14.191785591663535
3176,w8722,2002-01-01,sybl_count,158.0
3176,w8722,2002-01-01,word_count,102.0
4755,w8727,2002-01-01,char_count,659.0
4755,w8727,2002-01-01,dalechall_score,-10.928089655172412
4755,w8727,2002-01-01,flesch_score,38.10172413793106
4755,w8727,2002-01-01,fleschkincaid_score,-15.149310344827589
4755,w8727,2002-01-01,gunningfog_score,-18.49655172413793
4755,w8727,2002-01-01,notdalechall_count,43.0
4755,w8727,2002-01-01,polysyblword_count,20.0
4755,w8727,2002-01-01,sent_count,4.0
4755,w8727,2002-01-01,smog_score,-15.903189008614273
4755,w8727,2002-01-01,sybl_count,191.0
4755,w8727,2002-01-01,word_count,116.0
3026,w8746,2002-01-01,char_count,854.0
3026,w8746,2002-01-01,dalechall_score,-11.541454385964911
3026,w8746,2002-01-01,flesch_score,39.75061403508772
3026,w8746,2002-01-01,fleschkincaid_score,-14.00842105263158
3026,w8746,2002-01-01,gunningfog_score,-18.028070175438597
3026,w8746,2002-01-01,notdalechall_count,64.0
3026,w8746,2002-01-01,polysyblword_count,30.0
3026,w8746,2002-01-01,sent_count,6.0
3026,w8746,2002-01-01,smog_score,-15.903189008614273
3026,w8746,2002-01-01,sybl_count,254.0
3026,w8746,2002-01-01,word_count,152.0
4318,w8750,2002-01-01,char_count,602.0
4318,w8750,2002-01-01,dalechall_score,-10.389921176470587
4318,w8750,2002-01-01,flesch_score,56.84438655462185
4318,w8750,2002-01-01,fleschkincaid_score,-11.243260504201682
4318,w8750,2002-01-01,gunningfog_score,-15.234285714285717
4318,w8750,2002-01-01,notdalechall_count,42.0
4318,w8750,2002-01-01,polysyblword_count,17.0
4318,w8750,2002-01-01,sent_count,5.0
4318,w8750,2002-01-01,smog_score,-13.662883650711645
4318,w8750,2002-01-01,sybl_count,177.0
4318,w8750,2002-01-01,word_count,119.0
3098,w8782,2002-02-01,char_count,566.0
3098,w8782,2002-02-01,dalechall_score,-11.084403030303031
3098,w8782,2002-02-01,flesch_score,39.85920454545456
3098,w8782,2002-02-01,fleschkincaid_score,-13.848358585858588
3098,w8782,2002-02-01,gunningfog_score,-17.172727272727276
3098,w8782,2002-02-01,notdalechall_count,39.0
3098,w8782,2002-02-01,polysyblword_count,18.0
3098,w8782,2002-02-01,sent_count,4.0
3098,w8782,2002-02-01,smog_score,-15.247664890283005
3098,w8782,2002-02-01,sybl_count,166.0
3098,w8782,2002-02-01,word_count,99.0
4698,w8811,2002-02-01,char_count,1168.0
4698,w8811,2002-02-01,dalechall_score,-11.874417141261864
4698,w8811,2002-02-01,flesch_score,33.89774986041323
4698,w8811,2002-02-01,fleschkincaid_score,-14.02428810720268
